q_id,doc_id,Gender,Name,NumSeasons,AvgPER,CareerPoints
1,3503,male,Thanasis Antetokounmpo,1,32.9,6
1,3504,male,Jamal Robinson,1,-1.9,6
1,3505,female,Lanay Montgomery,1,6.6,6
1,3506,male,Robert Churchwell,1,1.2,6
1,3507,male,Reggie Hanson,1,6.9,6
1,3508,male,Sid Catlett,1,-1.4,6
1,3509,male,Coty Clarke,1,23.9,6
1,3510,female,Danielle Page,1,15.4,6
1,3511,male,Ed Searcy,1,5.6,6
1,3512,male,Duje Dukan,1,4.2,6
1,3513,female,Greg Lee,1,12.8,6
1,3513,female,Jenny Mowe,1,12.8,6
1,3514,female,Natasha Mack,1,9.0,6
1,3515,female,Abi Olajuwon,1,5.9,6
1,3516,male,Erik Murphy,1,0.2,6
1,3517,male,Bill Edwards,1,-0.4,6
1,3518,male,Keith Appling,1,-4.8,6
1,3519,male,Terry Crosby,1,3.5,6
1,3520,male,Monti Davis,3,14.43,6
1,3521,female,Victoria Macaulay,1,14.5,6
1,3522,male,Jeff Lebo,1,5.8,6
1,3523,male,Richard Morton,1,12.9,6
1,3524,female,Anne Marie Armstrong,1,10.6,6
1,3525,male,Dave Fedor,1,2.2,6
1,3526,female,Rhonda Banchero,1,1.7,6
1,3527,male,Jack McCloskey,1,7.8,6
1,3528,male,Paul Noel,1,2.3,6
1,3529,male,DeMarco Johnson,1,0.5,6
1,3530,male,Cozell McQueen,1,58.3,6
1,3531,female,Julie Wojta,1,17.7,6
1,3532,male,Ricky Blanton,1,19.3,6
1,3533,female,Raigyne Louis,1,2.0,6
1,3534,male,Voise Winters,1,-5.6,6
1,3535,female,Chloe Jackson,1,2.4,5
1,3536,female,Anriel Howard,1,4.0,5
1,3537,male,Chuck Osborne,1,4.7,5
1,3538,male,Makhtar N'Diaye,1,3.9,5
1,3539,male,Guillermo Diaz,1,9.9,5
1,3540,male,Ratko Varda,1,15.0,5
1,3541,male,Jesse Branson,1,10.3,5
1,3542,male,Renaldo Major,1,-3.7,5
1,3543,male,Jimmy Carruth,1,9.7,5
1,3544,male,Dennis Horner,1,6.6,5
1,3545,male,Ryan Robertson,1,2.6,5
1,3546,male,Roger Burkman,1,15.5,5
1,3547,male,Josh Akognon,1,15.3,5
1,3548,male,Branden Dawson,1,7.1,5
1,3549,male,Allen Murphy,1,1.8,5
1,3549,male,Kiana Williams,1,1.8,5
1,3550,female,LaCharlotte Smith,1,24.7,5
1,3551,female,Megan Compain,1,3.2,5
1,3552,male,Bernie Harris,1,3.6,5
1,3553,male,Kirk Penney,2,-5.75,5
1,3554,male,Tony Bobbitt,1,11.7,5
1,3555,male,Mark Minor,1,6.8,5
1,3556,male,Blaine Denning,1,18.9,5
1,3557,male,Darington Hobson,1,-3.3,4
1,3558,male,Alex Kirk,1,8.5,4
1,3559,male,Marcus Cousin,1,7.8,4
1,3560,male,Shea Seals,1,4.9,4
1,3561,male,Jeff Foote,1,-0.9,4
1,3562,male,Derrick Zimmerman,1,5.5,4
1,3563,female,Marlous Nieuwveen,1,1.9,4
1,3564,male,Chris Owens,1,20.1,4
1,3565,male,Kelly McCarty,1,31.7,4
1,3566,male,Sharrod Ford,1,0.6,4
1,3567,male,Wayne Turner,1,-1.7,4
1,3568,male,Pavel Podkolzin,2,-4.9,4
1,3569,male,Tyson Wheeler,1,76.1,4
1,3570,male,Garth Joseph,3,-5.0,4
1,3571,female,Stacey Ford,2,24.25,4
1,3572,male,Cedric Lewis,1,62.7,4
1,3573,male,Brice Johnson,1,17.2,4
1,3574,male,Ricky Grace,1,10.8,4
1,3575,male,Allie McGuire,1,10.3,4
1,3576,male,Skeeter Henry,1,5.6,4
1,3577,male,Jim Burns,1,4.3,4
1,3578,female,Renee Robinson,1,26.1,4
1,3579,male,Bill Stricker,1,45.1,4
1,3580,male,Patrick Eddie,1,-8.8,4
1,3581,female,Brittany Brewer,1,11.4,4
1,3582,male,Dennis Stewart,1,24.4,4
1,3583,male,A.W. Holt,1,-1.8,4
1,3584,male,Roland West,1,6.8,4
1,3585,male,Ed Biedenbach,1,2.7,4
1,3586,male,Cliff Williams,1,-3.5,4
1,3587,male,Doug Sims,1,5.0,4
1,3588,male,Phil Bond,1,5.3,4
1,3589,female,Madinah Slaise,1,30.7,4
1,3590,male,Jeff Slade,1,5.8,4
1,3591,male,Doug Bolstorff,1,2.2,4
1,3592,male,Bob Miller,1,25.0,4
1,3593,male,Herm Hedderick,1,-0.8,4
1,3594,male,Darrell Lockhart,1,1.6,4
1,3595,male,McKinley Singleton,1,13.3,4
1,3596,male,Keith McCord,1,7.9,4
1,3597,male,Torgeir Bryn,1,9.1,4
1,3598,male,Ian Lockhart,1,76.3,4
1,3599,male,Michael Gbinije,1,-2.1,4
1,3600,male,Dave Britton,1,18.0,4
1,3601,female,Jillian Alleyne,2,11.3,4
1,3602,female,Milica Vukadinovic,1,8.5,3
1,3603,male,Luther Green,1,-9.4,3
1,3604,male,Carl Kilpatrick,1,22.7,3
1,3605,female,Susan King Borchardt,1,10.4,3
1,3606,male,Andre Dawkins,1,-5.0,3
1,3607,male,Jim Lampley,1,8.3,3
1,3608,male,Derrick Rowland,1,7.0,3
1,3608,male,Matt Steigenga,1,7.0,3
1,3609,male,Derrick Rowland,1,7.0,3
1,3609,male,Matt Steigenga,1,7.0,3
1,3610,male,Ed Stokes,1,6.4,3
1,3611,male,James Phelan,1,-4.8,3
1,3612,male,Patrick Ewing,1,0.6,3
1,3613,female,Monique Coker,1,10.8,3
1,3614,male,Don Anielak,1,1.8,3
1,3614,male,Lindsay Taylor,1,1.8,3
1,3615,female,Tamara Stocks,1,3.8,3
1,3616,female,Don Anielak,1,1.8,3
1,3616,female,Lindsay Taylor,1,1.8,3
1,3617,male,Lance Allred,1,-1.0,3
1,3618,male,Thales McReynolds,1,-3.3,3
1,3619,male,Ernest Brown,1,-9.7,3
1,3620,male,Tim Ohlbrecht,1,-6.1,3
1,3621,female,Maimouna Diarra,1,5.1,3
1,3622,male,George Carter,1,21.3,3
1,3623,male,Jim Zoet,1,-0.8,2
1,3624,male,Sim Bhullar,1,44.3,2
1,3625,male,Trey Gilder,1,30.9,2
1,3626,male,Dave Gunther,1,31.6,2
1,3627,male,Carl Bailey,1,-6.8,2
1,3628,male,Rock Lee,1,1.0,2
1,3628,male,Joao Vianna,1,1.0,2
1,3628,male,Brooke Queenan,1,1.0,2
1,3629,male,Roger Powell,1,-8.3,2
1,3630,male,Antonio Anderson,1,-1.7,2
1,3631,male,Dave Scholz,1,67.6,2
1,3632,male,Matt Walsh,1,-2.4,2
1,3632,male,Keith Langford,1,-2.4,2
1,3633,male,Tommy Kearns,1,8.8,2
1,3634,male,Skippy Whitaker,1,-8.7,2
1,3635,male,Rich Eichhorst,1,12.2,2
1,3636,male,Lewis Brown,1,-18.6,2
1,3637,male,Tony Jackson,1,12.9,2
1,3638,male,Ralph Wells,1,-0.2,2
1,3639,male,Isaac Walthour,1,-5.4,2
1,3640,male,Shane Edwards,1,-1.0,2
1,3641,male,Randy Holcomb,1,8.2,2
1,3642,male,Steven Hill,1,88.3,2
1,3643,male,Peter Aluma,1,3.1,2
1,3643,male,Mike Hall,1,3.1,2
1,3644,male,Larry Fogle,1,-0.5,2
1,3645,male,Mel Peterson,1,20.8,2
1,3646,male,Matt Walsh,1,-2.4,2
1,3646,male,Keith Langford,1,-2.4,2
1,3647,male,Jim Garvin,1,3.9,2
1,3648,male,Yvon Joseph,1,12.8,2
1,3649,male,Ralph Jackson,1,15.6,2
1,3649,male,Cornelia Gayden,1,15.6,2
1,3650,female,Irina Osipova,1,5.7,2
1,3651,male,Rock Lee,1,1.0,2
1,3651,male,Joao Vianna,1,1.0,2
1,3651,male,Brooke Queenan,1,1.0,2
1,3652,male,Charles Claxton,1,0.2,2
1,3653,male,Roger Strickland,1,-0.1,2
1,3653,male,Mike Tobey,1,-0.1,2
1,3654,female,Felicia Chester,1,6.4,2
1,3655,female,Gwen Slaughter,1,19.1,2
1,3656,male,Miles Simon,1,-7.2,2
1,3657,male,Casey Shaw,1,-14.9,2
1,3658,female,Ralph Jackson,1,15.6,2
1,3658,female,Cornelia Gayden,1,15.6,2
1,3659,male,Peter Aluma,1,3.1,2
1,3659,male,Mike Hall,1,3.1,2
1,3660,female,Rock Lee,1,1.0,2
1,3660,female,Joao Vianna,1,1.0,2
1,3660,female,Brooke Queenan,1,1.0,2
1,3661,female,Kym Hope,1,12.5,2
1,3662,female,Whitney Boddie,1,8.4,2
1,3663,female,Adrianne Ross,1,0.5,2
1,3664,female,Angelina Wolvert,1,9.6,2
1,3664,female,Elissa Cunane,1,9.6,2
1,3665,male,Barry Stevens,1,15.2,2
1,3666,male,Keith Smart,1,0.0,2
1,3667,male,Kannard Johnson,1,-4.6,2
1,3668,male,Dwayne Polee,1,-11.4,2
1,3669,female,Dana Wynne,1,51.7,2
1,3670,male,Mike Novak,1,-14.6,1
1,3671,female,Tyresa Smith,1,9.5,1
1,3672,male,Earnie Killum,1,-5.3,1
1,3673,male,Scotty Hopson,1,-6.5,1
1,3674,male,George Brown,1,-7.2,1
1,3675,male,Bob Naber,1,-10.4,1
1,3676,male,James Scott,1,-4.1,1
1,3677,male,Will Frazier,1,0.5,1
1,3678,male,Al Jackson,1,-9.2,0
1,3678,male,Patricio Garino,1,-9.2,0
1,3679,female,MerleLynn Lange-Harris,1,6.2,0
1,3680,male,Ken Rohloff,1,-9.6,0
1,3681,male,Rob Rose,1,5.0,0
1,3682,female,Guy Rucker,1,7.8,0
1,3682,female,Pat Luckey,1,7.8,0
1,3683,male,J.J. O'Brien,1,1.3,0
1,3683,male,Feyonda Fitzgerald,1,1.3,0
1,3684,male,David Wear,1,2.4,0
1,3685,female,E.C. Hill,1,2.6,0
1,3686,male,Michael McDonald,1,-22.1,0
1,3687,female,Jim Caldwell,1,0.0,0
1,3687,female,Cedric Hunter,1,0.0,0
1,3687,female,Larry Sykes,1,0.0,0
1,3687,female,Andy Panko,1,0.0,0
1,3687,female,Deng Gai,1,0.0,0
1,3687,female,Adaora Elonu,1,0.0,0
1,3687,female,Aaryn Ellenberg,1,0.0,0
1,3687,female,Ryneldi Becenti,1,0.0,0
1,3688,male,Jonathan Kerner,1,-15.2,0
1,3689,female,Jim Caldwell,1,0.0,0
1,3689,female,Cedric Hunter,1,0.0,0
1,3689,female,Larry Sykes,1,0.0,0
1,3689,female,Andy Panko,1,0.0,0
1,3689,female,Deng Gai,1,0.0,0
1,3689,female,Adaora Elonu,1,0.0,0
1,3689,female,Aaryn Ellenberg,1,0.0,0
1,3689,female,Ryneldi Becenti,1,0.0,0
1,3690,male,Gani Lawal,1,-9.1,0
1,3691,female,Angela Aycock,1,8.0,0
1,3692,male,Terrance Roberson,1,-15.0,0
1,3693,male,Ray Radziszewski,1,-8.9,0
1,3694,male,Keith Benson,1,6.0,0
1,3694,male,Aleah Goodman,1,6.0,0
1,3695,male,Forest Able,1,-41.1,0
1,3696,male,LaMark Baker,1,-46.6,0
1,3697,male,Chris McCray,1,-20.7,0
1,3698,female,Keith Benson,1,6.0,0
1,3698,female,Aleah Goodman,1,6.0,0
1,3699,male,Stan Washington,1,-10.3,0
1,3700,female,J.J. O'Brien,1,1.3,0
1,3700,female,Feyonda Fitzgerald,1,1.3,0
1,3701,male,Jason Miskiri,1,-12.4,0
1,3702,male,Slavko Vranes,1,-20.4,0
1,3703,male,Maurice Baker,3,-0.13,0
1,3704,male,Norm Grekin,1,-23.3,0
1,3705,male,Tom Hovasse,1,0.2,0
1,3706,male,Derrick Phelps,1,-17.3,0
1,3707,male,Brandin Knight,1,-1.2,0
1,3708,male,Ibo Kutluay,1,-12.9,0
1,3709,female,Ambrosia Anderson,1,5.1,0
1,3710,male,Martynas Andriuskevicius,1,15.5,0
1,3711,male,Jerrelle Benimon,1,4.7,0
1,3712,male,Dexter Shouse,1,-6.8,0
1,3713,male,Jim Caldwell,1,0.0,0
1,3713,male,Cedric Hunter,1,0.0,0
1,3713,male,Larry Sykes,1,0.0,0
1,3713,male,Andy Panko,1,0.0,0
1,3713,male,Deng Gai,1,0.0,0
1,3713,male,Adaora Elonu,1,0.0,0
1,3713,male,Aaryn Ellenberg,1,0.0,0
1,3713,male,Ryneldi Becenti,1,0.0,0
1,3714,male,Trevor Winter,1,-4.3,0
1,3715,male,Kalin Lucas,1,-0.7,0
1,3716,male,Jim Caldwell,1,0.0,0
1,3716,male,Cedric Hunter,1,0.0,0
1,3716,male,Larry Sykes,1,0.0,0
1,3716,male,Andy Panko,1,0.0,0
1,3716,male,Deng Gai,1,0.0,0
1,3716,male,Adaora Elonu,1,0.0,0
1,3716,male,Aaryn Ellenberg,1,0.0,0
1,3716,male,Ryneldi Becenti,1,0.0,0
1,3717,male,Barry Sumpter,1,-30.2,0
1,3718,male,Al Jackson,1,-9.2,0
1,3718,male,Patricio Garino,1,-9.2,0
1,3719,female,Jim Caldwell,1,0.0,0
1,3719,female,Cedric Hunter,1,0.0,0
1,3719,female,Larry Sykes,1,0.0,0
1,3719,female,Andy Panko,1,0.0,0
1,3719,female,Deng Gai,1,0.0,0
1,3719,female,Adaora Elonu,1,0.0,0
1,3719,female,Aaryn Ellenberg,1,0.0,0
1,3719,female,Ryneldi Becenti,1,0.0,0
1,3720,male,Paul Nolen,1,-20.3,0
1,3721,male,Jim Caldwell,1,0.0,0
1,3721,male,Cedric Hunter,1,0.0,0
1,3721,male,Larry Sykes,1,0.0,0
1,3721,male,Andy Panko,1,0.0,0
1,3721,male,Deng Gai,1,0.0,0
1,3721,male,Adaora Elonu,1,0.0,0
1,3721,male,Aaryn Ellenberg,1,0.0,0
1,3721,male,Ryneldi Becenti,1,0.0,0
1,3722,male,Guy Rucker,1,7.8,0
1,3722,male,Pat Luckey,1,7.8,0
1,3723,male,Jim Caldwell,1,0.0,0
1,3723,male,Cedric Hunter,1,0.0,0
1,3723,male,Larry Sykes,1,0.0,0
1,3723,male,Andy Panko,1,0.0,0
1,3723,male,Deng Gai,1,0.0,0
1,3723,male,Adaora Elonu,1,0.0,0
1,3723,male,Aaryn Ellenberg,1,0.0,0
1,3723,male,Ryneldi Becenti,1,0.0,0
1,3724,male,Ron Crevier,3,-31.57,0
